"Family","Genus","species","bar_code","plot_code","X","Y","Fe","sapwood_dens","bark_thick","twig_dens","twig_bark_thick","N","NH4","C13","P","K","chlor","C_N","Nodulation","log_lf_area","log_tough","log_lflt_area","log_LTD","log_SLA","log_moist","PC1","PC2","PC3"
"Fabaceae","Dicorynia","guianensis","B420018","B4",7,64,NA,0.61,6,0.553,2.457,0.029353677,1,-31.36288747,0.0007652,0.0061122,74.0038965906331,17.6270729558004,0,6.53784989172697,0.645356516723597,4.54542018158232,-10.3141805584835,2.65281035217432,-0.174353387144778,-2.16778761423995,1.17730574056015,0.425718365455258
"Fabaceae","Dicorynia","guianensis","B421011","B4",17,44,NA,0.7238,2.85,0.762,2.61631503,0.031386777,0.782423,-29.69656858,0.0011996,0.0132918,82.429778887689,16.4461116858223,0,6.15961159631902,0.582215619852664,4.16718188617437,-10.1652249627466,2.34478544748442,-0.679160937640761,-2.28892442136639,0.120527965571561,1.99799840776666
"Fabaceae","Dicorynia","guianensis","B427057","B4",25,94,NA,0.59,2,0.471,2.235,0.033500181,0.665923,-27.81199485,0.0021669,0.0138998,50.3102115060941,15.0686017983588,0,6.54243948495546,0.314810739840033,4.55000977481082,-10.5511867628544,3.05935539836668,-0.3147107448397,-6.10037458368367,1.36105193362476,1.11919242969467
"Fabaceae","Dicorynia","guianensis","B427064","B4",25,75,NA,0.61119,3,0.40121873,1.807,0.020591591,0.54672,-28.62724005,0.0003734,0.0041077,82.5787495321,21.8882314091874,0,6.82207589268073,0.735567896443897,4.82964618253608,-10.4095829899292,2.72510560680122,-0.328504066972036,-0.775572902183693,2.02355386526307,0.0491111057507215
"Fabaceae","Dicorynia","guianensis","B428013","B4",46,71,NA,0.37448,2.3,0.347,0.808,0.025055134,0.81125,-29.56780833,0.0006755,0.0037939,82.1694896851414,21.0123049431705,0,5.20192837320025,0.574738949509643,3.20949866305560,-10.0788300302015,2.18824749554496,-0.75928698306449,-0.993043769788452,1.25134240478068,-0.54760648524367
"Fabaceae","Dicorynia","guianensis","B435055","B4",51,92,NA,0.42826,7,0.526,1.4195,0.018906947,0.329904,-31.39107941,0.0004521,0.0037827,75.7311906828739,21.9507710471810,0,5.88425000825528,0.357674444271816,3.89182029811063,-10.1473302036776,2.42317819564198,-0.295983097491167,-0.218075797786096,1.05197616018473,-1.46287955316027
"Fabaceae","Dicorynia","guianensis","B436004","B4",57,67,NA,0.5062,7.2,0.44,3.55893796,0.026295836,0.38503,-30.7884007,0.000916,0.0098295,100.009848699249,20.0800341788828,0,6.16527733385469,0.431782416425538,4.17284762371004,-10.2980662227376,2.44770290356397,-0.398539148037431,-1.87146961335812,2.12799346865251,-0.666253971521184
"Fabaceae","Dicorynia","guianensis","B436023","B4",66,50,NA,0.62,13,0.477,2.353,0.022566907,1,-29.11814852,0.0008107,0.0093193,71.7483460361014,23.1167735569611,0,5.67462017610779,0.597003320007043,3.68219046596314,-10.1093893080609,2.21048322699512,-0.328504066972036,-1.21133648170350,1.15138600077927,-1.46735640418287
"Fabaceae","Dicorynia","guianensis","B436072","B4",54,59,NA,0.3057,1.5,0.44862265,2.41265561,0.023500223,0.197017,-31.50946726,0.0007655,0.0070552,92.0080598327021,20.2034684065424,0,6.3529773131414,0.317240874693325,4.36054760299676,-10.2669461368167,2.66554380223301,0.144706220999259,-2.06932686638733,2.62346041257396,-1.20937247597440
"Fabaceae","Dicorynia","guianensis","B437001","B4",53,50,NA,0.7798,3,0.581308613,3.44520123,0.025794672,0.713403,-29.3466863,0.0005725,0.0038659,81.4842096990086,20.3844522620795,0,5.32105639897197,0.717839793150317,3.32862668882732,-10.0873280169341,2.15305335902308,-0.734594370474119,0.236222721112835,0.00139858850882085,0.533093533056973
"Fabaceae","Dicorynia","guianensis","B438060","B4",68,6,NA,0.57,3,0.575,3.41933958,0.041635871,0.500654,-29.43223435,0.0025097,0.0138998,80.185674602051,12.0813684564316,0,6.52860702464579,0.322083499169113,4.53617731450114,-10.5635159807506,3.05381548463502,-0.198450938723838,-6.77711304825391,1.57813753129897,1.36146481868541
"Fabaceae","Dicorynia","guianensis","B443050","B4",87,100,NA,0.3916,1.5,0.479871027,1.7655,0.021439614,0.549546,-31.90474584,0.0007367,0.01383,75.9991658722118,18.7101512103369,0,6.2686327589973,0.257222864967072,4.27620304885265,-10.3449454730673,2.89157674483346,-0.248461359298500,-2.87851741946411,1.60449923711768,0.199698585339241
"Fabaceae","Dicorynia","guianensis","B444033","B4",100,60,NA,0.48,7.2,0.511432655,2.241,0.022945003,0.821058,-30.86340145,0.00118,0.0088491,63.5977889652092,22.2523402154273,0,5.81889482721115,0.704746316403297,3.8264651170665,-10.2031690436474,2.45528439375666,-0.210721031315653,-2.07371850888496,1.43042583194317,-0.740775251102664
"Fabaceae","Dicorynia","guianensis","B445001","B4",79,26,NA,0.64,7,0.614,4.835,0.027901288,1,-28.87213682,0.001974,0.0145804,74.60536555929,18.3980738451931,0,6.0488416181981,0.546192767603282,4.05641190805345,-10.1674959223253,2.29111049778842,-0.165228479367777,-3.66075358675695,1.69256806731203,0.0246520311378061
"Fabaceae","Dicorynia","guianensis","LV109011","LV1",109.3,75.8,NA,0.69132,8.3,0.539478602,3.55059046,0.023158921,0.615669,-30.288433,0.0010321,0.0125101,79.346601497453,21.7193030279779,0,6.59827667410624,0.631271776841858,4.60584696396160,-10.3113550645853,2.40788192009765,-0.558441477707654,-1.56627146049826,1.53387114599526,0.400040420659728
"Fabaceae","Dicorynia","guianensis","LV109079","LV1",124.3,31.2,NA,0.5,5.2,0.488912269,2.77484379,0.022086527,0.646681,-29.61081856,0.0010728,0.0064621,94.3793298735396,23.2509609138639,0,5.46329304774318,0.871293365943419,3.47086333759853,-10.1841453734469,2.14821900355510,-0.55512588266257,-0.726671271802674,1.71945825697312,-0.526951631436634
"Fabaceae","Dicorynia","guianensis","LV109119","LV1",134.3,9.8,NA,0.45095,15.2,0.623960067,4.28653572,0.023514981,1,-27.81199485,0.0008107,0.00637,78.356180544316,21.9309320300960,0,5.78231447804261,0.540384426007535,3.78988476789796,-9.99871806682627,2.13930491213269,0.211556682062290,-1.20690710570516,1.97337067470251,-3.2812101893638
"Fabaceae","Dicorynia","guianensis","LV109125","LV1",138.5,19.5,NA,0.65378,6.4,0.50515873,2.32768198,0.025058569,0.785363,-29.18473617,0.0008107,0.0038613,91.1291972501092,20.3955917035805,0,6.2252687480682,0.869897692304445,4.23283903792355,-10.1912283333497,2.18042616863163,-0.573765423539865,-0.465445472210157,1.43990847660165,0.17361409223895
"Fabaceae","Dicorynia","guianensis","LV109138","LV1",133.9,36.2,NA,0.685121107,4,0.582496782,3.31814887,0.024147795,1,-29.35296799,0.0006114,0.0037289,97.6262056165998,21.3587219454199,0,5.34445666354317,0.762362249581418,3.35202695339852,-10.0253815265418,2.07852808642397,-0.740238788093796,0.35922663451,0.508248697971915,0.350533114880705
"Fabaceae","Dicorynia","guianensis","LV109157","LV1",125.7,56.7,NA,0.4687,4.7,0.521734009,2.95474585,0.021079895,0.666394,-30.98582081,7e-04,0.0047507,65.8097309901673,23.9220586250548,0,5.62579205626036,0.756121979721334,3.63336234611571,-10.4448233546778,2.51822075549639,-0.32864296550688,-0.959853324249943,1.28535373963330,-0.74720327037783
"Fabaceae","Dicorynia","guianensis","LV109185","LV1",130,90.7,NA,0.4656,1,0.38,1.60152176,0.016906176,0.306584,-32.00159998,0.0004251,0.00267,60.3347312703583,26.2756645356752,0,5.20192837320025,1.05894703227568,4.29000271586071,-9.9867618640252,2.27828677851529,-0.0840339956100094,0.662369559284546,1.92179879440192,-1.04428285566378
"Fabaceae","Dicorynia","guianensis","LV109202","LV1",134,96.7,NA,0.67,5,0.591191371,2.80460499,0.026232628,1,-27.98015018,0.0008107,0.0053298,83.3126823850412,19.4259170297387,0,5.15455879036048,0.548121408509688,3.16212908021584,-10.2032490712654,2.24583834834168,-0.573587945502306,-1.07482534675405,0.209167633538695,-0.082355512725628
"Fabaceae","Dicorynia","guianensis","LV109221","LV1",139.7,66,NA,0.6402,13,0.606716079,3.48469016,0.018072957,0.718191,-28.7622928,0.0007655,0.0041866,57.7287759209087,28.6680343454588,0,5.40298096860574,0.932164081030445,3.41055125846109,-10.0759930700213,1.97229715841049,-0.00451015547788602,0.577164035102727,1.13225369852506,-2.57554062816326
"Fabaceae","Dicorynia","guianensis","LV109253","LV1",143,-1,NA,0.7646,2,0.576653498,2.84460105,0.022457029,0.793512,-28.30973671,0.0007979,0.0062309,86.8115774706702,23.1670077996515,0,5.47960804930771,0.618782765271083,3.48717833916306,-10.0770821152894,2.06407000492046,-1.02165124753198,0.270700796662539,0.131787070866753,1.05769595417048
"Fabaceae","Dicorynia","guianensis","LV109260","LV1",149,11,NA,0.39,11.9,0.516262976,3.03339803,0.025184441,0.817303,-29.2207052,0.0013404,0.0079969,90.072919003611,20.3785204126627,0,5.49049063072426,0.73716406597672,3.49806092057961,-10.1195208975444,2.11093357315583,0.309247850366342,-2.33031625123951,2.53705020610634,-2.70286668144338
"Fabaceae","Dicorynia","guianensis","LV109266","LV1",162.6,27.1,NA,0.4954,6,0.529,0.962,0.015888606,0.310208,-34.592538,0.00032,0.0027912,60.9000618068749,29.2806550570091,0,3.79623797243444,0.392042087776024,4.02891675689964,-9.95024506254376,2.29668537086686,-0.446912298022338,1.36994232409565,-0.119867238173239,-1.24736544725394
"Fabaceae","Dicorynia","guianensis","LV109326","LV1",163,97.3,NA,0.7245,2,0.65738334,2.99778761,0.021908603,0.776323,-30.42851647,0.0008175,0.00738,68.0466503852082,23.4183490385033,0,5.89669873196852,0.300104592450338,3.90426902182387,-10.1834156413836,2.55619587352418,-0.602157157390224,-0.750913621130883,-0.161384872644246,0.930470907727239
"Fabaceae","Dicorynia","guianensis","LV109331","LV1",171.6,95.1,NA,0.55372,4.3,0.625050804,3.41933958,0.024970945,0.736193,-30.43606064,0.0008378,0.0101691,80.6305235141685,20.3466493158349,0,6.16828618237271,0.476234178996372,4.17585647222806,-10.3361876837958,2.50814965166998,-0.347149031285328,-1.81447234578265,1.21471362719248,0.219530383238823
"Fabaceae","Dicorynia","guianensis","LV109375","LV1",163.1,52.2,NA,0.65174,8,0.755,7.307,0.022660686,0.681417,-27.63684866,0.0013404,0.017163,66.306619893079,22.9160989212771,0,4.75306181157729,0.540384426007535,2.76063210143265,-10.1245919197005,2.06415713078003,-0.211462046540372,-1.84060584586215,0.861176074090936,-1.49181691428587
"Fabaceae","Dicorynia","guianensis","LV109414","LV1",172.4,17.8,NA,0.5256,2,0.634637871,2.33958461,0.021616729,0.470711,-33.83021175,0.0005568,0.0035426,75.3364614294162,22.9382337152551,0,6.16097636169127,0.438254930931155,4.16854665154662,-10.4094825570290,2.75188475381033,-0.0704224642965458,-0.732238106336785,0.745908956362126,0.106420567506814
"Fabaceae","Dicorynia","guianensis","LV109526","LV1",192.4,63,NA,0.53843,11,0.587511767,4.09438738,0.023265701,0.616414,-29.39179707,0.0005999,0.0038046,89.7649788645533,22.3680165063584,0,5.47628790745387,-0.124052648669979,3.48385819730923,-10.2344675434738,2.22067355728319,-0.113280686458966,-0.676447238318257,0.923623921473495,-2.52802267474362
"Fabaceae","Dicorynia","guianensis","M17116467","M1711",36,59,NA,0.4803,5,0.415,2.1547286,0.025816638,0.93542,-28.80590635,0.0008107,0.0093193,86.8710471969613,19.2892394044492,0,5.45189599993078,0.355340720925596,3.45946628978613,-10.3212462710851,2.43103805797513,-0.295983097491167,-2.48798532910595,1.51368855057956,-0.791755654927616
"Fabaceae","Dicorynia","guianensis","M17116614","M1711",61,70,NA,0.6148,9,0.467642812,1.075,0.025709697,0.796684,-28.70934141,0.0007301,0.0051574,76.2037211217932,19.4331390992278,0,5.59973751056477,0.74984252423649,3.60730780042012,-10.2407040880351,2.3894320909252,-0.149428513491929,-1.51751943877911,1.03004578198492,-1.07890054617451
"Fabaceae","Dicorynia","guianensis","M17116837","M1711",78,68,NA,0.6294,4.5,0.492,2.0605,0.02339287,0.782101,-29.00172293,0.0006461,0.0049502,77.6055808107491,21.0817399917154,0,5.36659841941888,0.540384426007535,3.37416870927424,-10.1723100862681,2.48080548204379,-0.260196615516921,-1.05411090019264,0.64680443373633,-0.646060129538564
"Fabaceae","Dicorynia","guianensis","M17116845","M1711",87,53,NA,0.41,9,0.434,3.544,0.020162158,0.80475,-29.76787544,0.00087,0.0047331,82.9736823380806,25.3699190334685,0,5.95069996673811,0.871293365943419,3.95827025659347,-10.2519680903543,2.28491901841571,0.0678455468950672,-0.954977895156556,2.81806596714206,-2.19692188656793
"Fabaceae","Dicorynia","guianensis","M17116849","M1711",76,48,NA,0.7275,3,0.414,3.08,0.023772671,1,-28.40725182,0.0005757,0.0044392,98.480309765576,21.6162225102934,0,5.26831578972963,0.378436435720245,3.27588607958498,-10.102850264862,2.19974664676893,-0.542832419901077,-0.387913368308664,0.784653500119393,-0.145937443530303
"Fabaceae","Dicorynia","guianensis","M17116857","M1711",89,38,NA,0.5573,7,0.466973244,2.7985,0.02491812,1,-28.3094292,0.0013639,0.01236,80.9052055200664,19.9803826693186,0,5.95957201479387,0.645356516723597,3.96714230464923,-10.2930400745543,2.48933283469356,-0.174115320246855,-3.14806684267747,1.98366346877846,-0.446891944517985
"Fabaceae","Dicorynia","guianensis","M17116878","M1711",83,2,NA,0.47,11,0.5,2.187,0.026319474,0.925972,-28.1861479,0.0007883,0.00964,85.7102729445658,18.8396077368416,0,6.08008528421595,0.672944473242426,4.08765557407130,-10.2233423268825,2.39265177330756,-0.0251127008150753,-2.3395553327457,2.11349078356948,-1.57372037391561
"Fabaceae","Dicorynia","guianensis","M17116908","M1711",90,52,NA,0.6878,4,0.658,1.939,0.026824721,1,-31.057847,0.0007377,0.005465,87.3120305670671,18.4370207615580,0,5.40027163452547,0.209720530982069,3.40784192438082,-10.3715372192453,2.7417234162088,-0.428938464293806,-1.75331081091390,-0.541629698764706,0.759102489464033
"Fabaceae","Dicorynia","guianensis","M17116910","M1711",99,53,NA,0.58,3,0.485,1.944,0.021178406,1,-29.04357333,0.0006461,0.00716,60.9481465595455,23.9087744375096,0,5.71571059097592,0.694812459879007,3.72328088083127,-10.2414741202840,2.40063654678783,-0.496265472434661,-1.00155868743505,0.912788121142798,0.0267599360392947
"Fabaceae","Dicorynia","guianensis","M17118925","M1711",10,82,NA,0.5497,2,0.539086579,2.1815,0.036486448,0.0620956,-30.12751905,0.001974,0.011064,52.7985920230951,14.244007473679,0,6.54875973071327,0.455312913835732,4.55633002056862,-10.5577369840379,3.12841398475791,-0.200037562599735,-5.43663303661673,1.16818831749853,0.891408053572868
"Fabaceae","Dicorynia","guianensis","NH200052","NH20",9,397,NA,0.7041,4,0.672,1.3765,0.024055298,0.679187,-29.26077012,0.0007499,0.0043393,39.0806847050002,20.7194204785989,0,6.02075317126895,0.116300455696161,4.02832346112431,-10.4853708463674,2.81836858512082,-0.49429632181478,-1.72991698841913,-0.836000503919905,0.451478203963079
"Fabaceae","Dicorynia","guianensis","NH200171","NH20",37,362,NA,0.7359,8,0.605,3.4475,0.024540794,0.766744,-28.32782683,0.0006563,0.0081558,71.2829477040863,20.3791968181633,0,5.31024548286775,0.405465108108164,3.3178157727231,-9.84764769188621,2.05557406027319,-0.580175701900784,-0.268055394889727,-0.0171818134475650,-0.715446697097523
"Fabaceae","Dicorynia","guianensis","NH200234","NH20",48,391,NA,0.60341,5,0.53,1.84173103,0.025893589,0.867158,-27.12527922,0.00118,0.0125101,73.964628011577,19.2153751262523,0,5.40027163452547,0.348306694268216,3.40784192438082,-10.2554020425795,2.33968884319742,-0.0098483360548144,-3.06467697119321,1.07508088097160,-0.75840496122933
"Fabaceae","Dicorynia","guianensis","NH200274","NH20",53,355,NA,0.59,8,0.629,1.17748756,0.019516716,0.830359,-27.19491849,0.00087,0.00763,62.2673791207896,26.5977094199659,0,5.20997131199971,0.369262059444204,3.21754160185506,-9.70123167413782,1.91191514380263,-0.7339691750802,0.216083052137032,-0.115354541842050,-1.10618225905418
"Fabaceae","Dicorynia","guianensis","NH200350","NH20",64,393,NA,0.6729,4,0.515,2.7985,0.021238851,0.746744,-27.8586705,0.0016023,0.01067,37.119508537806,23.3317455355753,0,6.22653621474191,0.607952334496713,4.23410650459726,-10.3301122663104,2.47624858704489,-0.38345902784555,-2.62069074202307,1.13242451993913,0.174271690501071
"Fabaceae","Dicorynia","guianensis","NH200362","NH20",75,309,NA,0.5521,5.5,0.463180363,3.10955312,0.022957216,1,-28.56396703,0.0007979,0.0079609,90.1752341497834,22.0769010493258,0,5.84115786520048,0.77779465462023,3.84872815505583,-10.0590792143159,2.08972147229959,-0.406315469563003,-0.854151110564746,1.95649312544336,-0.547601897548928
"Fabaceae","Dicorynia","guianensis","NH200378","NH20",78,334,NA,0.8183,5.5,0.70844975,2.0005,0.025233071,1,-27.0352587,0.0012972,0.01415,56.747880657149,19.648696466633,0,5.83188202273796,0.615185639090233,3.83945231259331,-10.2790358996063,2.47166142303798,-0.769164666983861,-2.4302042750345,-0.383393034581365,1.49397643565586
"Fabaceae","Dicorynia","guianensis","NH200522BIS","NH20",99,338,NA,0.36101,3,0.515874754,1.90504976,0.027819237,1,-30.7525087,0.00118,0.0088491,82.3377689312467,17.9764582328408,0,6.60985779352824,0.412109650826833,4.61742808338359,-10.2406813777694,2.72080822353939,-0.210721031315653,-3.30910931310052,2.01775325883212,0.249930732752665
"Fabaceae","Dicorynia","guianensis","NH200533","NH20",97,376,NA,0.65,4,0.569,2.23234321,0.027786418,1,-29.81652142,0.0013639,0.01236,86.7018060165113,18.0622421357082,0,5.80352679698283,0.401010757758784,3.81109708683819,-10.1377932611313,2.57079235326486,-0.653926467406664,-2.84100249604985,0.493645221522741,1.21504903961990
"Fabaceae","Dicorynia","guianensis","NH200549","NH20",40,318,NA,0.33,3,0.394,2.762,0.02915675,0.574332,-32.56073806,0.0016591,0.0173347,47.8002814406797,15.8733848927953,0,5.87055116389711,0.431782416425538,3.87812145375246,-10.5828735700806,3.05687427056520,0.176471143115779,-5.94814996478101,2.13978799274423,-0.389050864778852
"Fabaceae","Dicorynia","guianensis","NH200551","NH20",96,325,NA,0.6717,0.5,0.557,1.3955,0.022107686,0.980964,-33.8816808,0.0004291,0.0054721,70.6953108499838,18.8936592218128,0,6.35637723141862,0.401010757758784,4.36394752127398,-10.4397429472921,2.93443404103411,-0.368458382479069,-1.36906988368918,0.095432318583743,1.73157384074107
"Fabaceae","Dicorynia","guianensis","P00610018","P006",2,139,NA,0.759,8,0.584309160709381,2.7015,0.022527788,0.942849,-28.57458327,0.0003734,0.0029307,65.907306006011,22.1046009488371,0,5.30418852915956,0.46373401623214,3.31175881901491,-10.1302200826922,2.17713609282377,-0.573800422377379,0.287428700744614,-0.303945586772064,-0.665510349082264
"Fabaceae","Dicorynia","guianensis","P00610319","P006",50,129,NA,0.6827,7,0.662,3.24910096,0.020259107,0.891357,-28.49913512,0.00128,0.0109653,78.2836621708517,25.1903609571735,0,6.11525374368862,0.78085276097905,4.12282403354397,-10.0301943361958,2.05807320727414,-0.916290731874155,-0.443972944079564,0.88672619288727,0.700928878561746
"Fabaceae","Dicorynia","guianensis","P00610324","P006",44,137,NA,0.5662,2,0.499,2.588,0.026036903,0.536843,-31.52339081,0.0007299,0.0065544,68.7295817012471,18.3788340796285,0,6.19662469329743,0.297632403304949,4.20419498315278,-10.1364068748177,2.48560375682216,-0.144216850760409,-1.64766928638839,1.10139344992529,-0.109261413168073
"Fabaceae","Dicorynia","guianensis","P00610466","P006",60,136,NA,0.68,3,0.504,1.50618605,0.023022595,1,-29.50574955,0.0010728,0.0132918,77.8043950843912,21.8882314091874,0,6.4844311980271,0.834357349111469,4.49200148788245,-10.1299566027272,2.28519335028218,-0.624180976095222,-1.66746992170700,1.41484836711594,1.52412690741931
"Fabaceae","Dicorynia","guianensis","P00610470","P006",59,127,NA,0.59783,2,0.527,1.942,0.027526049,1,-31.05417786,0.0008107,0.006753,87.7783535461924,17.7595674192108,0,5.97086448109205,0.492661653138320,3.9784347709474,-10.2084409494807,2.62604196150319,-0.186329578191493,-2.1065320224617,0.940260209366975,0.641461724355426
"Fabaceae","Dicorynia","guianensis","P00610591","P006",78,211,NA,0.8297,12,0.787,3.1005,0.022541428,0.92275,-29.05421173,0.0016023,0.0128502,75.6572815583914,22.2493585588278,0,5.07280945775892,0.938704326711055,3.08037974761428,-9.99248390999075,2.0675674487495,-0.718464988544235,-0.993391248442208,-0.439147914335291,0.338313132043193
"Fabaceae","Dicorynia","guianensis","P00612351","P006",9,148,NA,0.7463,3,0.526,1.606,0.01852374,0.844946,-31.19150222,0.0006093,0.00741,63.279732599781,26.146875900871,0,6.80488503151249,0.33885035902618,4.81245532136784,-10.2568052045321,2.56926643833045,-0.800287056117849,-0.275221665124249,0.392659918551484,1.50377157758449
"Fabaceae","Dicorynia","guianensis","P00612868","P006",54,131,NA,0.6386,2,0.467,1.903,0.022051938,0.903976,-31.72245715,0.0004674,0.0068454,66.0265533068626,22.1558088908104,0,7.05734272966941,0.542324290825362,5.06491301952477,-10.4705998513607,2.85480877932489,-0.446287102628419,-1.41871859581026,1.28918247536538,1.32530734672480
"Fabaceae","Dicorynia","guianensis","P00612902","P006",66,139,NA,0.8013,1.5,0.751976438,1.83414556,0.017697578,1,-31.08008656,0.000405,0.0017935,53.7175182884951,28.5147051195367,0,5.40796820907746,0.595166772199742,3.41553849893281,-10.162912778032,2.30917852347388,-0.660099326513745,1.36900904747875,-1.25204060689756,1.06282676041356
"Fabaceae","Dicorynia","guianensis","P01860038","P018",40,6,NA,0.6825,2,0.662,1.00013222,0.020162158,0.387534,-33.43328303,0.00057,0.0050025,100.418052398069,24.2487546919919,0,6.14084149363702,0.418710334858185,4.14841178349238,-10.0890330179399,2.31796593187449,-0.843970070294529,0.93885817411904,-0.0761900843307836,1.5665266079316
"Fabaceae","Dicorynia","guianensis","P01860297","P018",91,39,NA,0.8983,5,0.832437551,1.076,0.01302502,0.418077,-31.67259796,5e-04,0.0081352,50.0026762374778,35.2183510242102,0,6.06373307322005,0.812410601386763,4.0713033630754,-10.3926324374481,2.38737659865056,-1.10352433302913,2.04120592714150,-1.3514414442825,1.94139263744432
"Fabaceae","Dicorynia","guianensis","P01860471","P018",89,95,NA,0.6894,6,0.547267854213715,2.30896723,0.026214273,1,-31.07001834,0.0014536,0.01067,67.2842397389175,18.4275052754658,0,6.88403118668287,0.307484699747961,4.89160147653822,-10.5441923819733,3.04735498125941,-0.409925038830258,-3.74179671704426,0.86815752705776,1.41967329590948
"Fabaceae","Diplotropis","purpurea","M17116093","M1711",21,67,NA,0.7678,9,0.312,1.3955,0.029675341,0.0493399,-32.43469414,0.0007301,0.00246,77.1569560168605,16.7629548721951,1,6.25649579112436,0.312374685042152,4.13623265492435,-10.2164525097067,2.66912665106805,-0.532389801681831,-1.92066465474119,0.389151257536569,0.303947261756025
"Fabaceae","Diplotropis","purpurea","NL110235","NL11",131,77,NA,0.8069,1,0.706,2.9995,0.02961921,0,-31.79140306,0.000851,0.0028153,76.1791250485836,16.7181343796813,1,5.90823349295818,0.482426149244293,3.78797035675817,-10.1309281768750,2.20830460265774,-0.784385660994217,-0.60136150687083,-0.716106827348985,1.95938774627444
"Fabaceae","Dipteryx","odorata","A110069","A11",4,69,5.40024e-05,0.8,6,0.787995159626007,1.67572662,0.022927639,0.542185,-30.66185017,0.0008317,0.0053198,61.8597599255531,21.9086943492088,0,6.19757546586583,1.04614871913237,4.30045498098007,-10.1312132339173,2.26270386635444,-0.693147180559945,0.384658448016411,-0.343481785613408,1.32878769235527
"Fabaceae","Dipteryx","odorata","NL110475","NL11",187,41,NA,0.8781,1,0.695,1.49,0.024479482,0.469642,-31.98953864,7e-04,0.0079442,51.6087564168499,20.4524986680682,0,4.55633002056862,0.569094531889967,3.90868410416263,-10.5633214785833,2.71599888251254,-1.07235991752404,-0.815630073398547,-1.79582551076683,2.54160630163799
"Fabaceae","Dipteryx","odorata","P00610768","P006",97,175,NA,0.876,6,0.787,4.68031083,0.020397444,0.672708,-29.30437555,0.0005264,0.0043411,50.7115573963283,24.7238095616294,0,5.88795467073819,0.840129370908591,3.99083418585244,-9.94742441856211,2.06561277085568,-0.891598119283784,1.65178536734585,-0.601518636121405,0.629569721908693
"Fabaceae","Dipteryx","punctata","P00610668","P006",82,162,NA,0.8537,9,0.751976438,2.39319996,0.020487148,0.56806,-28.82621895,0.0006416,0.0044936,75.1332233902607,24.6012545523662,0,5.98540455572811,0.0099503308531681,4.11360237882652,-9.93511381901013,1.9016716541006,-0.837479551449865,1.24030623816800,-0.800090834326012,-0.0154211133280515
"Fabaceae","Dussia","discolor","A110376","A11",83,28,NA,0.654545455,5,0.546971267,3.6155,0.027331673,0.423121,-30.50492334,0.00118,0.0110866,52.1765875578181,18.0170467062152,0,6.36818718635049,-0.178329535524417,4.06560209335645,-10.4032234164928,2.74562561327420,-0.182321557193955,-3.31978621901813,0.505569128072551,-0.271569766328904
"Fabaceae","Enterolobium","schomburgkii","P00610129","P006",13,171,NA,0.7212,10,0.649775041,2.849,0.026279564,0.282667,-31.28025534,0.00118,0.00196,95.795037076472,18.5923593329022,1,8.83927669058535,0.572861014685443,0.832909122935104,-8.71403621396905,2.03688192726104,-1.24410059541672,1.03886331089603,-1.10873473834631,0.212221149407870
"Fabaceae","Enterolobium","schomburgkii","P00610198","P006",29,206,NA,0.7066,13,0.707,1.95,0.023012221,0.167795,-30.63658693,0.0008107,0.00241,105.273531531821,21.7709561801966,1,8.64822145382264,-0.124052648669979,0.641853886172395,-9.47687705843,1.91481956198528,-0.718464988544235,0.663684001976423,-1.08121636054171,-1.16443801390452
"Fabaceae","Eperua","falcata","A110015","A11",19,13,NA,0.6881,2,0.551,3.42723197,0.025411595,0.676925,-32.34091895,0.0006093,0.0037212,85.5006072408174,16.6619433573638,0,5.19240114095649,0.104360015324243,3.24649099190117,-9.98750168540407,2.62591450417606,-0.479488468456951,-0.813658479504604,-0.416389853013062,0.249628775366655
"Fabaceae","Eperua","falcata","A110020","A11",6,13,NA,0.75,1,0.66,1.53817502,0.016647785,0.324426,-30.13196134,0.0006546,0.0047693,42.087418307004,31.7539879329292,0,5.51356314573511,0.151289447546226,3.56765299667979,-9.71144543830022,2.30635512573459,-0.489548225002916,1.22263432867894,-0.950578513327668,-0.214788752556725
"Fabaceae","Eperua","falcata","A110025","A11",1,21,NA,0.58734,2,0.82774556,2.76,0.022541428,0.348906,-32.33946426,0.0006879,0.0110187,71.273448070949,19.2819078711199,0,5.20528791723284,0.264925085329165,3.25937776817753,-9.95650082973457,2.64239194858315,-0.102808219981682,-1.07863580676602,-0.623015868336671,-0.000117872651092421
"Fabaceae","Eperua","falcata","A110026","A11",8,20,NA,0.65,4,0.511108815670013,0.62647009,0.020194169,0.408881,-32.00391735,0.00075,0.00384,62.6323966445473,23.5682317450476,0,5.79036783498769,0.136859182717197,3.84445768593238,-10.0925596838102,2.72822379591445,-0.446287102628419,-0.652828108813525,-0.271682332583304,-0.0464219073894974
"Fabaceae","Eperua","falcata","A110027","A11",6,26,NA,0.6233,5,0.606,2.2445,0.024924741,0.197645,-28.22532101,0.0004674,0.0043434,62.6759882667145,21.4196971996620,0,4.98086313576259,0.396536477363863,3.03495298670727,-9.85845526028247,2.34347386324802,-0.732303895761139,0.142762854444459,-0.561733871510742,-0.974442317640987
"Fabaceae","Eperua","falcata","A110037","A11",18,36,NA,0.4052,0.5,0.589456747,3.30872076,0.024483246,0.504412,-32.84630539,0.0007301,0.0067214,67.4836938679094,17.5254774002698,0,5.58524915760911,0.0707690708882072,3.6393390085538,-10.0860112200252,2.81662662363921,0.128217297800754,-2.17881909221183,0.750814948682922,-0.842416428737897
